id	topic_id	thread_id	type	formula
q_76	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\epsilon\rightarrow 0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>ϵ</mi><mo>→</mo><mn>0</mn></mrow></semantics></math>"
q_77	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta\rightarrow 0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>δ</mi><mo>→</mo><mn>0</mn></mrow></semantics></math>"
q_78	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""[0,\infty)"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">[</mo><mn>0</mn><mo>,</mo><mi mathvariant=""normal"">∞</mi><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_79	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mbox{Re}(s)\leq 1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mtext>Re</mtext><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>≤</mo><mn>1</mn></mrow></semantics></math>"
q_80	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""C"" class=""ltx_Math"" display=""block""><semantics><mi>C</mi></semantics></math>"
q_81	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""s"" class=""ltx_Math"" display=""block""><semantics><mi>s</mi></semantics></math>"
q_82	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""s=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>s</mi><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_83	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_84	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""C"" class=""ltx_Math"" display=""block""><semantics><mi>C</mi></semantics></math>"
q_85	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\epsilon"" class=""ltx_Math"" display=""block""><semantics><mi>ϵ</mi></semantics></math>"
q_86	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta"" class=""ltx_Math"" display=""block""><semantics><mi>δ</mi></semantics></math>"
q_87	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R+i\epsilon"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>R</mi><mo>+</mo><mrow><mi>i</mi><mo>⁢</mo><mi>ϵ</mi></mrow></mrow></semantics></math>"
q_88	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R-i\epsilon"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>R</mi><mo>-</mo><mrow><mi>i</mi><mo>⁢</mo><mi>ϵ</mi></mrow></mrow></semantics></math>"
q_89	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R"" class=""ltx_Math"" display=""block""><semantics><mi>R</mi></semantics></math>"
q_90	A.308	4214335	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\epsilon"" class=""ltx_Math"" display=""block""><semantics><mi>ϵ</mi></semantics></math>"
q_91	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{F}_{p}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>𝔽</mi><mi>p</mi></msub></semantics></math>"
q_92	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x^{3}=a"" class=""ltx_Math"" display=""block""><semantics><mrow><msup><mi>x</mi><mn>3</mn></msup><mo>=</mo><mi>a</mi></mrow></semantics></math>"
q_93	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{F}_{p}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>𝔽</mi><mi>p</mi></msub></semantics></math>"
q_94	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""p"" class=""ltx_Math"" display=""block""><semantics><mi>p</mi></semantics></math>"
q_95	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""p\equiv 2(\text{mod }3)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>p</mi><mo>≡</mo><mrow><mn>2</mn><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mtext>mod </mtext><mo>⁢</mo><mn>3</mn></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_96	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{F}_{p}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>𝔽</mi><mi>p</mi></msub></semantics></math>"
q_97	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a\in\mathbb{F}_{p}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>a</mi><mo>∈</mo><msub><mi>𝔽</mi><mi>p</mi></msub></mrow></semantics></math>"
q_98	A.309	4212480	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\gcd(3,p-1)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>gcd</mi><mo>⁡</mo><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mrow><mi>p</mi><mo>-</mo><mn>1</mn></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_99	A.310	4202380	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{4}{x}+\frac{10}{y}=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mfrac><mn>4</mn><mi>x</mi></mfrac><mo>+</mo><mfrac><mn>10</mn><mi>y</mi></mfrac></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_100	A.310	4202380	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{4}{x}+\frac{10}{y}=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mfrac><mn>4</mn><mi>x</mi></mfrac><mo>+</mo><mfrac><mn>10</mn><mi>y</mi></mfrac></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_101	A.311	4199950	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(x)=\frac{9^{x}}{9^{x}+3}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mfrac><msup><mn>9</mn><mi>x</mi></msup><mrow><msup><mn>9</mn><mi>x</mi></msup><mo>+</mo><mn>3</mn></mrow></mfrac></mrow></semantics></math>"
q_102	A.311	4199950	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(\frac{1}{27})+f(\frac{2}{27})+f(\frac{3}{27})+...+f(\frac{26}{27})"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>2</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>3</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mi mathvariant=""normal"">…</mi><mo>+</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>26</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_103	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(x)=\frac{9^{x}}{9^{x}+3}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mfrac><msup><mn>9</mn><mi>x</mi></msup><mrow><msup><mn>9</mn><mi>x</mi></msup><mo>+</mo><mn>3</mn></mrow></mfrac></mrow></semantics></math>"
q_104	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(\frac{1}{27})+f(\frac{2}{27})+f(\frac{3}{27})+...+f(\frac{26}{27})"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>2</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>3</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mi mathvariant=""normal"">…</mi><mo>+</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>26</mn><mn>27</mn></mfrac><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_105	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{9^{x}}{9^{x}+3}"" class=""ltx_Math"" display=""block""><semantics><mfrac><msup><mn>9</mn><mi>x</mi></msup><mrow><msup><mn>9</mn><mi>x</mi></msup><mo>+</mo><mn>3</mn></mrow></mfrac></semantics></math>"
q_106	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1+\frac{9^{x}}{3}"" class=""ltx_Math"" display=""block""><semantics><mrow><mn>1</mn><mo>+</mo><mfrac><msup><mn>9</mn><mi>x</mi></msup><mn>3</mn></mfrac></mrow></semantics></math>"
q_107	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""9^{\frac{1}{27}}"" class=""ltx_Math"" display=""block""><semantics><msup><mn>9</mn><mfrac><mn>1</mn><mn>27</mn></mfrac></msup></semantics></math>"
q_108	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""9^{\frac{2}{27}}"" class=""ltx_Math"" display=""block""><semantics><msup><mn>9</mn><mfrac><mn>2</mn><mn>27</mn></mfrac></msup></semantics></math>"
q_109	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""9^{\frac{2}{27}}"" class=""ltx_Math"" display=""block""><semantics><msup><mn>9</mn><mfrac><mn>2</mn><mn>27</mn></mfrac></msup></semantics></math>"
q_110	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""9^{\frac{3}{27}}"" class=""ltx_Math"" display=""block""><semantics><msup><mn>9</mn><mfrac><mn>3</mn><mn>27</mn></mfrac></msup></semantics></math>"
q_111	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{n}{27}"" class=""ltx_Math"" display=""block""><semantics><mfrac><mi>n</mi><mn>27</mn></mfrac></semantics></math>"
q_112	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\left\lfloor\frac{\left\lfloor a/b\right\rfloor}{c}\right\rfloor=\left\lfloor% \frac{a}{bc}\right\rfloor"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo>⌊</mo><mfrac><mrow><mo>⌊</mo><mrow><mi>a</mi><mo>/</mo><mi>b</mi></mrow><mo>⌋</mo></mrow><mi>c</mi></mfrac><mo>⌋</mo></mrow><mo>=</mo><mrow><mo>⌊</mo><mfrac><mi>a</mi><mrow><mi>b</mi><mo>⁢</mo><mi>c</mi></mrow></mfrac><mo>⌋</mo></mrow></mrow></semantics></math>"
q_113	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a"" class=""ltx_Math"" display=""block""><semantics><mi>a</mi></semantics></math>"
q_114	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""b"" class=""ltx_Math"" display=""block""><semantics><mi>b</mi></semantics></math>"
q_115	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""c"" class=""ltx_Math"" display=""block""><semantics><mi>c</mi></semantics></math>"
q_116	A.312	4199153	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\left\lfloor\frac{\left\lfloor\dfrac{a}{b}\right\rfloor}{c}\right\rfloor=\left% \lfloor\frac{a}{bc}\right\rfloor"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo>⌊</mo><mfrac><mrow><mo>⌊</mo><mstyle displaystyle=""true""><mfrac><mi>a</mi><mi>b</mi></mfrac></mstyle><mo>⌋</mo></mrow><mi>c</mi></mfrac><mo>⌋</mo></mrow><mo>=</mo><mrow><mo>⌊</mo><mfrac><mi>a</mi><mrow><mi>b</mi><mo>⁢</mo><mi>c</mi></mrow></mfrac><mo>⌋</mo></mrow></mrow></semantics></math>"
q_117	A.312	4199153	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a,b,c\in\mathbb{Z}^{+}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>a</mi><mo>,</mo><mi>b</mi><mo>,</mo><mi>c</mi></mrow><mo>∈</mo><msup><mi>ℤ</mi><mo>+</mo></msup></mrow></semantics></math>"
q_118	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a,b\in G"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>a</mi><mo>,</mo><mi>b</mi></mrow><mo>∈</mo><mi>G</mi></mrow></semantics></math>"
q_119	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|a|=r,|b|=s"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mo stretchy=""false"">|</mo><mi>a</mi><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mi>r</mi></mrow><mo>,</mo><mrow><mrow><mo stretchy=""false"">|</mo><mi>b</mi><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_120	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\gcd(r,s)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>gcd</mi><mo>⁡</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo>,</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_121	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|ab|=rs"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mrow><mi>a</mi><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_122	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a,b\in G"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>a</mi><mo>,</mo><mi>b</mi></mrow><mo>∈</mo><mi>G</mi></mrow></semantics></math>"
q_123	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|a|=r,|b|=s"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mo stretchy=""false"">|</mo><mi>a</mi><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mi>r</mi></mrow><mo>,</mo><mrow><mrow><mo stretchy=""false"">|</mo><mi>b</mi><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_124	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\gcd(r,s)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>gcd</mi><mo>⁡</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo>,</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_125	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|ab|=rs"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mrow><mi>a</mi><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_126	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|ab|=n"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mrow><mi>a</mi><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">|</mo></mrow><mo>=</mo><mi>n</mi></mrow></semantics></math>"
q_127	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""G"" class=""ltx_Math"" display=""block""><semantics><mi>G</mi></semantics></math>"
q_128	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(ab)^{n}=a^{n}b^{n}=1"" class=""ltx_Math"" display=""block""><semantics><mrow><msup><mrow><mo stretchy=""false"">(</mo><mrow><mi>a</mi><mo>⁢</mo><mi>b</mi></mrow><mo stretchy=""false"">)</mo></mrow><mi>n</mi></msup><mo>=</mo><mrow><msup><mi>a</mi><mi>n</mi></msup><mo>⁢</mo><msup><mi>b</mi><mi>n</mi></msup></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_129	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""r\mid n"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>r</mi><mo lspace=""2.5pt"" rspace=""2.5pt"">∣</mo><mi>n</mi></mrow></semantics></math>"
q_130	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""s\mid n"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>s</mi><mo lspace=""2.5pt"" rspace=""2.5pt"">∣</mo><mi>n</mi></mrow></semantics></math>"
q_131	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\gcd(r,s)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>gcd</mi><mo>⁡</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo>,</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_132	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""rs\mid n"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow><mo lspace=""2.5pt"" rspace=""2.5pt"">∣</mo><mi>n</mi></mrow></semantics></math>"
q_133	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""rs=n"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow><mo>=</mo><mi>n</mi></mrow></semantics></math>"
q_134	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""G"" class=""ltx_Math"" display=""block""><semantics><mi>G</mi></semantics></math>"
q_135	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\mid{\rm lcm}(r,s)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>n</mi><mo lspace=""2.5pt"" rspace=""2.5pt"">∣</mo><mrow><mi>lcm</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo>,</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_136	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\gcd(r,s)=1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>gcd</mi><mo>⁡</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo>,</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>1</mn></mrow></semantics></math>"
q_137	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""{\rm lcm}(r,s)=rs"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>lcm</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>r</mi><mo>,</mo><mi>s</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_138	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\mid rs"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>n</mi><mo lspace=""2.5pt"" rspace=""2.5pt"">∣</mo><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_139	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""rs\mid n"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow><mo lspace=""2.5pt"" rspace=""2.5pt"">∣</mo><mi>n</mi></mrow></semantics></math>"
q_140	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n=rs"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>n</mi><mo>=</mo><mrow><mi>r</mi><mo>⁢</mo><mi>s</mi></mrow></mrow></semantics></math>"
q_141	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{e_{n}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">{</mo><msub><mi>e</mi><mi>n</mi></msub><mo stretchy=""false"">}</mo></mrow></semantics></math>"
q_142	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum\|e_{n}-x_{n}\|<1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mo>∥</mo><mrow><msub><mi>e</mi><mi>n</mi></msub><mo>-</mo><msub><mi>x</mi><mi>n</mi></msub></mrow><mo>∥</mo></mrow></mrow><mo><</mo><mn>1</mn></mrow></semantics></math>"
q_143	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\{x_{n}\}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">{</mo><msub><mi>x</mi><mi>n</mi></msub><mo stretchy=""false"">}</mo></mrow></semantics></math>"
q_144	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""H"" class=""ltx_Math"" display=""block""><semantics><mi>H</mi></semantics></math>"
q_145	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x_{n}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>x</mi><mi>n</mi></msub></semantics></math>"
q_146	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""0"" class=""ltx_Math"" display=""block""><semantics><mn>0</mn></semantics></math>"
q_147	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" class=""ltx_Math"" display=""block""><semantics><mi>n</mi></semantics></math>"
q_148	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""P(m)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>P</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>m</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
