id	topic_id	thread_id	type	slt
q_328	A.40	3226910	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a_{1}x_{1}+a_{2}x_{2}+a_{3}x_{3}+...+a_{n}x_{n}="" display=""block"">   <mrow>     <mrow>       <mrow>         <msub>           <mi>a</mi>           <mn>1</mn>         </msub>         <mo>⁢</mo>         <msub>           <mi>x</mi>           <mn>1</mn>         </msub>       </mrow>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mn>2</mn>         </msub>         <mo>⁢</mo>         <msub>           <mi>x</mi>           <mn>2</mn>         </msub>       </mrow>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mn>3</mn>         </msub>         <mo>⁢</mo>         <msub>           <mi>x</mi>           <mn>3</mn>         </msub>       </mrow>       <mo>+</mo>       <mi mathvariant=""normal"">…</mi>       <mo>+</mo>       <mrow>         <msub>           <mi>a</mi>           <mi>n</mi>         </msub>         <mo>⁢</mo>         <msub>           <mi>x</mi>           <mi>n</mi>         </msub>       </mrow>     </mrow>     <mo>=</mo>     <mi/>   </mrow> </math> "
q_329	A.40	3226910	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a(x)y+b(x)y^{\prime}+c(x)y&quot;+d(x)y^{\prime\prime\prime}+...+q(x)=0"" display=""block"">   <mrow>     <mrow>       <mrow>         <mi>a</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>x</mi>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <mi>y</mi>       </mrow>       <mo>+</mo>       <mrow>         <mi>b</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>x</mi>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <msup>           <mi>y</mi>           <mo>′</mo>         </msup>       </mrow>       <mo>+</mo>       <mrow>         <mi>c</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>x</mi>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <mi>y</mi>         <mo>⁢</mo>         <mi mathvariant=""normal"">""</mi>       </mrow>       <mo>+</mo>       <mrow>         <mi>d</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>x</mi>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <msup>           <mi>y</mi>           <mi>′′′</mi>         </msup>       </mrow>       <mo>+</mo>       <mi mathvariant=""normal"">…</mi>       <mo>+</mo>       <mrow>         <mi>q</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>x</mi>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>     </mrow>     <mo>=</mo>     <mn>0</mn>   </mrow> </math> "
q_330	A.40	3226910	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(x+y)=f(x)+f(y)"" display=""block"">   <mrow>     <mrow>       <mi>f</mi>       <mo>⁢</mo>       <mrow>         <mo stretchy=""false"">(</mo>         <mrow>           <mi>x</mi>           <mo>+</mo>           <mi>y</mi>         </mrow>         <mo stretchy=""false"">)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <mrow>         <mi>f</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>x</mi>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>       <mo>+</mo>       <mrow>         <mi>f</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>y</mi>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_331	A.40	3226910	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(cx)=cf(x)"" display=""block"">   <mrow>     <mrow>       <mi>f</mi>       <mo>⁢</mo>       <mrow>         <mo stretchy=""false"">(</mo>         <mrow>           <mi>c</mi>           <mo>⁢</mo>           <mi>x</mi>         </mrow>         <mo stretchy=""false"">)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <mi>c</mi>       <mo>⁢</mo>       <mi>f</mi>       <mo>⁢</mo>       <mrow>         <mo stretchy=""false"">(</mo>         <mi>x</mi>         <mo stretchy=""false"">)</mo>       </mrow>     </mrow>   </mrow> </math> "
q_332	A.40	3226910	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f"" display=""block"">   <mi>f</mi> </math> "
q_333	A.41	3241161	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""m"" display=""block"">   <mi>m</mi> </math> "
q_334	A.41	3241161	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_335	A.41	3241161	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\leq m"" display=""block"">   <mrow>     <mi>n</mi>     <mo>≤</mo>     <mi>m</mi>   </mrow> </math> "
q_336	A.41	3241161	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{r=1}^{n}(-1)^{(n-r)}{n\choose r}(r)^{m}"" display=""block"">   <mrow>     <munderover>       <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>       <mrow>         <mi>r</mi>         <mo>=</mo>         <mn>1</mn>       </mrow>       <mi>n</mi>     </munderover>     <mrow>       <msup>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mo>-</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mi>n</mi>             <mo>-</mo>             <mi>r</mi>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>       </msup>       <mo>⁢</mo>       <mrow>         <mo>(</mo>         <mfrac linethickness=""0pt"">           <mi>n</mi>           <mi>r</mi>         </mfrac>         <mo>)</mo>       </mrow>       <mo>⁢</mo>       <msup>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>r</mi>           <mo stretchy=""false"">)</mo>         </mrow>         <mi>m</mi>       </msup>     </mrow>   </mrow> </math> "
q_337	A.42	3244132	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x^{2}+1=0"" display=""block"">   <mrow>     <mrow>       <msup>         <mi>x</mi>         <mn>2</mn>       </msup>       <mo>+</mo>       <mn>1</mn>     </mrow>     <mo>=</mo>     <mn>0</mn>   </mrow> </math> "
q_338	A.42	3244132	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sqrt{-1}"" display=""block"">   <msqrt>     <mrow>       <mo>-</mo>       <mn>1</mn>     </mrow>   </msqrt> </math> "
q_339	A.43	3058291	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{n\geq 1}\frac{1}{n^{2}+1}=\frac{\pi\coth\pi-1}{2}"" display=""block"">   <mrow>     <mrow>       <munder>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>n</mi>           <mo>≥</mo>           <mn>1</mn>         </mrow>       </munder>       <mfrac>         <mn>1</mn>         <mrow>           <msup>             <mi>n</mi>             <mn>2</mn>           </msup>           <mo>+</mo>           <mn>1</mn>         </mrow>       </mfrac>     </mrow>     <mo>=</mo>     <mfrac>       <mrow>         <mrow>           <mi>π</mi>           <mo>⁢</mo>           <mrow>             <mi>coth</mi>             <mo>⁡</mo>             <mi>π</mi>           </mrow>         </mrow>         <mo>-</mo>         <mn>1</mn>       </mrow>       <mn>2</mn>     </mfrac>   </mrow> </math> "
q_340	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{n\geq 1}\frac{1}{n^{2}+1}=\frac{\pi\coth\pi-1}{2}"" display=""block"">   <mrow>     <mrow>       <munder>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>n</mi>           <mo>≥</mo>           <mn>1</mn>         </mrow>       </munder>       <mfrac>         <mn>1</mn>         <mrow>           <msup>             <mi>n</mi>             <mn>2</mn>           </msup>           <mo>+</mo>           <mn>1</mn>         </mrow>       </mfrac>     </mrow>     <mo>=</mo>     <mfrac>       <mrow>         <mrow>           <mi>π</mi>           <mo>⁢</mo>           <mrow>             <mi>coth</mi>             <mo>⁡</mo>             <mi>π</mi>           </mrow>         </mrow>         <mo>-</mo>         <mn>1</mn>       </mrow>       <mn>2</mn>     </mfrac>   </mrow> </math> "
q_341	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""S=\sum_{n\geq 1}\frac{1}{n^{2}+1}"" display=""block"">   <mrow>     <mi>S</mi>     <mo>=</mo>     <mrow>       <munder>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>n</mi>           <mo>≥</mo>           <mn>1</mn>         </mrow>       </munder>       <mfrac>         <mn>1</mn>         <mrow>           <msup>             <mi>n</mi>             <mn>2</mn>           </msup>           <mo>+</mo>           <mn>1</mn>         </mrow>       </mfrac>     </mrow>   </mrow> </math> "
q_342	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""e^{x}=\frac{\sinh\pi}{\pi}+\frac{2\sinh\pi}{\pi}\sum_{n\geq 1}\frac{(-1)^{n}}{%&#10;n^{2}+1}(\cos nx-n\sin nx)"" display=""block"">   <mrow>     <msup>       <mi>e</mi>       <mi>x</mi>     </msup>     <mo>=</mo>     <mrow>       <mfrac>         <mrow>           <mi>sinh</mi>           <mo>⁡</mo>           <mi>π</mi>         </mrow>         <mi>π</mi>       </mfrac>       <mo>+</mo>       <mrow>         <mfrac>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mrow>               <mi>sinh</mi>               <mo>⁡</mo>               <mi>π</mi>             </mrow>           </mrow>           <mi>π</mi>         </mfrac>         <mo>⁢</mo>         <mrow>           <munder>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>n</mi>               <mo>≥</mo>               <mn>1</mn>             </mrow>           </munder>           <mrow>             <mfrac>               <msup>                 <mrow>                   <mo stretchy=""false"">(</mo>                   <mrow>                     <mo>-</mo>                     <mn>1</mn>                   </mrow>                   <mo stretchy=""false"">)</mo>                 </mrow>                 <mi>n</mi>               </msup>               <mrow>                 <msup>                   <mi>n</mi>                   <mn>2</mn>                 </msup>                 <mo>+</mo>                 <mn>1</mn>               </mrow>             </mfrac>             <mo>⁢</mo>             <mrow>               <mo stretchy=""false"">(</mo>               <mrow>                 <mrow>                   <mi>cos</mi>                   <mo>⁡</mo>                   <mrow>                     <mi>n</mi>                     <mo>⁢</mo>                     <mi>x</mi>                   </mrow>                 </mrow>                 <mo>-</mo>                 <mrow>                   <mi>n</mi>                   <mo>⁢</mo>                   <mrow>                     <mi>sin</mi>                     <mo>⁡</mo>                     <mrow>                       <mi>n</mi>                       <mo>⁢</mo>                       <mi>x</mi>                     </mrow>                   </mrow>                 </mrow>               </mrow>               <mo stretchy=""false"">)</mo>             </mrow>           </mrow>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_343	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x=\pi"" display=""block"">   <mrow>     <mi>x</mi>     <mo>=</mo>     <mi>π</mi>   </mrow> </math> "
q_344	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""e^{\pi}=\frac{\sinh\pi}{\pi}+\frac{2\sinh\pi}{\pi}\sum_{n\geq 1}\frac{(-1)^{n}%&#10;}{n^{2}+1}(\cos n\pi-n\sin n\pi)"" display=""block"">   <mrow>     <msup>       <mi>e</mi>       <mi>π</mi>     </msup>     <mo>=</mo>     <mrow>       <mfrac>         <mrow>           <mi>sinh</mi>           <mo>⁡</mo>           <mi>π</mi>         </mrow>         <mi>π</mi>       </mfrac>       <mo>+</mo>       <mrow>         <mfrac>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mrow>               <mi>sinh</mi>               <mo>⁡</mo>               <mi>π</mi>             </mrow>           </mrow>           <mi>π</mi>         </mfrac>         <mo>⁢</mo>         <mrow>           <munder>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>n</mi>               <mo>≥</mo>               <mn>1</mn>             </mrow>           </munder>           <mrow>             <mfrac>               <msup>                 <mrow>                   <mo stretchy=""false"">(</mo>                   <mrow>                     <mo>-</mo>                     <mn>1</mn>                   </mrow>                   <mo stretchy=""false"">)</mo>                 </mrow>                 <mi>n</mi>               </msup>               <mrow>                 <msup>                   <mi>n</mi>                   <mn>2</mn>                 </msup>                 <mo>+</mo>                 <mn>1</mn>               </mrow>             </mfrac>             <mo>⁢</mo>             <mrow>               <mo stretchy=""false"">(</mo>               <mrow>                 <mrow>                   <mi>cos</mi>                   <mo>⁡</mo>                   <mrow>                     <mi>n</mi>                     <mo>⁢</mo>                     <mi>π</mi>                   </mrow>                 </mrow>                 <mo>-</mo>                 <mrow>                   <mi>n</mi>                   <mo>⁢</mo>                   <mrow>                     <mi>sin</mi>                     <mo>⁡</mo>                     <mrow>                       <mi>n</mi>                       <mo>⁢</mo>                       <mi>π</mi>                     </mrow>                   </mrow>                 </mrow>               </mrow>               <mo stretchy=""false"">)</mo>             </mrow>           </mrow>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_345	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""e^{\pi}=\frac{\sinh\pi}{\pi}+\frac{2\sinh\pi}{\pi}\sum_{n\geq 1}\frac{(-1)^{n}%&#10;}{n^{2}+1}((-1)^{n}-n\cdot 0)"" display=""block"">   <mrow>     <msup>       <mi>e</mi>       <mi>π</mi>     </msup>     <mo>=</mo>     <mrow>       <mfrac>         <mrow>           <mi>sinh</mi>           <mo>⁡</mo>           <mi>π</mi>         </mrow>         <mi>π</mi>       </mfrac>       <mo>+</mo>       <mrow>         <mfrac>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mrow>               <mi>sinh</mi>               <mo>⁡</mo>               <mi>π</mi>             </mrow>           </mrow>           <mi>π</mi>         </mfrac>         <mo>⁢</mo>         <mrow>           <munder>             <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>             <mrow>               <mi>n</mi>               <mo>≥</mo>               <mn>1</mn>             </mrow>           </munder>           <mrow>             <mfrac>               <msup>                 <mrow>                   <mo stretchy=""false"">(</mo>                   <mrow>                     <mo>-</mo>                     <mn>1</mn>                   </mrow>                   <mo stretchy=""false"">)</mo>                 </mrow>                 <mi>n</mi>               </msup>               <mrow>                 <msup>                   <mi>n</mi>                   <mn>2</mn>                 </msup>                 <mo>+</mo>                 <mn>1</mn>               </mrow>             </mfrac>             <mo>⁢</mo>             <mrow>               <mo stretchy=""false"">(</mo>               <mrow>                 <msup>                   <mrow>                     <mo stretchy=""false"">(</mo>                     <mrow>                       <mo>-</mo>                       <mn>1</mn>                     </mrow>                     <mo stretchy=""false"">)</mo>                   </mrow>                   <mi>n</mi>                 </msup>                 <mo>-</mo>                 <mrow>                   <mi>n</mi>                   <mo>⋅</mo>                   <mn>0</mn>                 </mrow>               </mrow>               <mo stretchy=""false"">)</mo>             </mrow>           </mrow>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_346	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""e^{\pi}=\frac{\sinh\pi}{\pi}+\frac{2\sinh\pi}{\pi}S"" display=""block"">   <mrow>     <msup>       <mi>e</mi>       <mi>π</mi>     </msup>     <mo>=</mo>     <mrow>       <mfrac>         <mrow>           <mi>sinh</mi>           <mo>⁡</mo>           <mi>π</mi>         </mrow>         <mi>π</mi>       </mfrac>       <mo>+</mo>       <mrow>         <mfrac>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mrow>               <mi>sinh</mi>               <mo>⁡</mo>               <mi>π</mi>             </mrow>           </mrow>           <mi>π</mi>         </mfrac>         <mo>⁢</mo>         <mi>S</mi>       </mrow>     </mrow>   </mrow> </math> "
q_347	A.43	3058291	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""S=\frac{\pi e^{\pi}}{2\sinh\pi}-\frac{1}{2}"" display=""block"">   <mrow>     <mi>S</mi>     <mo>=</mo>     <mrow>       <mfrac>         <mrow>           <mi>π</mi>           <mo>⁢</mo>           <msup>             <mi>e</mi>             <mi>π</mi>           </msup>         </mrow>         <mrow>           <mn>2</mn>           <mo>⁢</mo>           <mrow>             <mi>sinh</mi>             <mo>⁡</mo>             <mi>π</mi>           </mrow>         </mrow>       </mfrac>       <mo>-</mo>       <mfrac>         <mn>1</mn>         <mn>2</mn>       </mfrac>     </mrow>   </mrow> </math> "
q_348	A.44	3059606	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""A,B\in\mathscr{M}_{2\times 2}(\mathbb{Q})"" display=""block"">   <mrow>     <mrow>       <mi>A</mi>       <mo>,</mo>       <mi>B</mi>     </mrow>     <mo>∈</mo>     <mrow>       <msub>         <mi class=""ltx_font_mathscript"">ℳ</mi>         <mrow>           <mn>2</mn>           <mo>×</mo>           <mn>2</mn>         </mrow>       </msub>       <mo>⁢</mo>       <mrow>         <mo stretchy=""false"">(</mo>         <mrow>           <merror class=""ltx_ERROR undefined undefined"">             <mtext>\mathbb</mtext>           </merror>           <mo>⁢</mo>           <mi>Q</mi>         </mrow>         <mo stretchy=""false"">)</mo>       </mrow>     </mrow>   </mrow> </math> "
